,Runtime,IMDB_Rating,description,director_idx,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
867,80,7.7,Invasion of the Body Snatchers - A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,115,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
415,124,8.0,"Jaws - When a killer shark unleashes chaos on a beach community, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
837,79,7.7,"Zelig - ""Documentary"" about a man who can look and act like whoever he's around, and meets various famous people.",532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,117,7.8,"Druk - Four friends, all high school teachers, test a theory that they will improve their lives by maintaining a constant level of alcohol in their blood.",493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,122,8.1,Relatos salvajes - Six short stories that explore the extremities of human behavior involving people in distress.,91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,122,7.6,Lord of War - An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,29,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,132,7.9,Brazil - A bureaucrat in a dystopic society becomes an enemy of the state as he pursues the woman of his dreams.,487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
778,101,7.7,The Machinist - An industrial worker who hasn't slept in a year begins to doubt his own sanity.,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
327,128,8.0,"La La Land - While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
532,133,7.9,"The Blues Brothers - Jake Blues, just released from prison, puts together his old band to save the Catholic home where he and his brother Elwood were raised.",242,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,111,8.0,Ratatouille - A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.,58,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,189,8.0,JFK - New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,364,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
982,96,7.6,"Mad Max 2 - In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.",159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41,106,8.5,"The Usual Suspects - A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.",64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
351,106,8.0,"Yip Man - During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",527,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,100,7.6,"Dark City - A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
199,145,8.1,"Ah-ga-ssi - A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.",73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
886,97,7.6,"Mustang - When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged.",111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,93,7.7,"Blazing Saddles - In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.",324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
581,100,7.8,"Under sandet - In post-World War II Denmark, a group of young German POWs are forced to clear a beach of thousands of land mines under the watch of a Danish Sergeant who slowly learns to appreciate their plight.",314,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
223,120,8.1,"Mad Max: Fury Road - In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
480,157,7.9,Bir Zamanlar Anadolu'da - A group of men set out in search of a dead body in the Anatolian steppes.,362,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,116,7.7,"Interstate 60: Episodes of the Road - Neal Oliver, a very confused young man and an artist, takes a journey of a lifetime on a highway I60 that doesn't exist on any of the maps, going to the places he never even heard of, searching for an answer and his dreamgirl.",54,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,122,7.9,Almost Famous - A high-school boy is given the chance to write a story for Rolling Stone Magazine about an up-and-coming rock band as he accompanies them on their concert tour.,67,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,134,7.7,"Happiness - The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts society as a whole might find disturbing in a desperate search for human connection.",500,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,120,7.7,"Das Experiment - For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence.",363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
369,137,8.0,"Kill Bill: Vol. 2 - The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
725,147,7.7,"Mission: Impossible - Fallout - Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.",81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182,179,8.2,"Judgment at Nuremberg - In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.",462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
542,172,7.9,Patton - The World War II phase of the career of controversial American general George S. Patton.,143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,96,8.2,"Det sjunde inseglet - A man seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",190,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
531,93,7.9,"A Christmas Story - In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift.",52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,115,8.2,"Three Billboards Outside Ebbing, Missouri - A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.",311,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,197,7.9,Spartacus - The slave Spartacus leads a violent revolt against the decadent Roman Republic.,463,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,105,7.8,"Kramer vs. Kramer - Ted Kramer's wife leaves him, allowing for a lost bond to be rediscovered between Ted and his son, Billy. But a heated custody battle ensues over the divorced couple's son, deepening the wounds left by the separation.",416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,132,8.1,Million Dollar Baby - A determined woman works with a hardened boxing trainer to become a professional.,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
485,155,7.9,Un prophète - A young Arab man is sent to a French prison.,198,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,110,7.7,Billy Elliot - A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,466,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,132,8.6,Gisaengchung - Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
407,128,8.0,Der Himmel über Berlin - An angel tires of overseeing human activity and wishes to become human when he falls in love with a mortal.,528,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
961,134,7.6,"Lost Highway - Anonymous videotapes presage a musician's murder conviction, and a gangster's girlfriend leads a mechanic astray.",103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
560,114,7.9,"The Big Sleep - Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail, and what might be love.",187,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
836,97,7.7,After Hours - An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.,313,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,129,7.8,Madeo - A mother desperately searches for the killer who framed her son for a girl's horrific murder.,56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
403,120,8.0,"Do the Right Thing - On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",459,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,129,7.6,"The Blind Side - The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.",244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,80,8.0,Rope - Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
876,71,7.7,"The Invisible Man - A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.",213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
116,228,8.3,"Lawrence of Arabia - The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",101,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,153,8.2,Chak De! India - Kabir Khan is the coach of the Indian Women's National Hockey Team and his dream is to make his all girls team emerge victorious against all odds.,452,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
556,101,7.9,Strangers on a Train - A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
889,134,7.6,"Only the Brave - Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.",257,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,87,8.1,"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni - Concurrent theatrical ending of the TV series Shin seiki evangerion (1995).",183,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,152,8.1,Ford v Ferrari - American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,208,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,114,8.3,"Taxi Driver - A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.",313,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,102,7.6,Dazed and Confused - The adventures of high school and junior high students on the last day of school in May 1976.,408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,144,7.7,Black Hawk Down - 160 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.,411,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37,151,8.5,The Departed - An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,313,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
366,127,8.0,G.O.R.A. - A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.,547,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118,136,8.3,North by Northwest - A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies.,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
233,144,8.1,Lage Raho Munna Bhai - Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer.,394,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
791,117,7.7,"Road to Perdition - A mob enforcer's son witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",438,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,125,8.6,"Sen to Chihiro no kamikakushi - During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.",179,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,189,8.1,"Dilwale Dulhania Le Jayenge - When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt.",7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
309,104,8.1,"The Third Man - Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
602,144,7.8,Ang-ma-reul bo-at-da - A secret agent exacts revenge on a serial killer through a series of captures and releases.,221,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,95,7.9,"Aguirre, der Zorn Gottes - In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",523,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,125,8.0,Big Fish - A frustrated son tries to determine the fact from fiction in his dying father's life.,495,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
418,151,8.0,"Papillon - A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",143,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,113,7.9,Charade - Romance and suspense ensue in Paris as a woman is pursued by several men who want a fortune her murdered husband had stolen. Whom can she trust?,461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
938,124,7.6,"21 Grams - A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.",14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,153,8.1,PK - An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of religion on its people.,394,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143,129,8.2,El secreto de sus ojos - A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
690,94,7.8,Days of Heaven - A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.,485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,112,8.4,Rear Window - A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
569,113,7.8,"The Gentlemen - An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",175,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,120,7.6,"La piel que habito - A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",378,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
121,143,8.3,Ikiru - A bureaucrat tries to find a meaning in his life after he discovers he has terminal cancer.,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,170,8.0,The Best Years of Our Lives - Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.,526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
494,107,7.9,"In Bruges - Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",311,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,116,8.6,"La vita è bella - When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.",427,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,129,7.9,"C.R.A.Z.Y. - A young French-Canadian, growing up in the 1960s and 1970s, struggles to reconcile his emerging homosexuality with his father's conservative values and his own Catholic beliefs.",218,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,95,7.7,"(500) Days of Summer - An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",305,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
396,101,8.0,Groundhog Day - A weatherman finds himself inexplicably living the same day over and over again.,178,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
771,100,7.7,"Tangled - The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",348,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,105,7.7,"The Odd Couple - Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.",155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,92,7.9,"Toy Story 2 - When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",243,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,141,7.8,"La grande bellezza - Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,105,7.6,"Mysterious Skin - A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,88,7.6,"Zombieland - A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",435,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
647,143,7.8,Cast Away - A FedEx executive undergoes a physical and emotional transformation after crash landing on a deserted island.,426,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318,72,8.1,The Circus - The Tramp finds work and the girl of his dreams at a circus.,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,174,8.0,La dolce vita - A series of stories following a week in the life of a philandering paparazzo journalist living in Rome.,133,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,129,8.1,"Spotlight - The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",502,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,144,8.0,Special Chabbis - A gang of con-men rob prominent rich businessmen and politicians by posing as C.B.I and income tax officers.,349,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
860,138,7.7,Zulu - Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
296,95,8.1,"Ivanovo detstvo - In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.",25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
667,129,7.8,Night on Earth - An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,227,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,103,7.7,"Vampire Hunter D: Bloodlust - When a girl is abducted by a vampire, a legendary bounty hunter is hired to bring her back.",540,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
930,162,7.6,"Watchmen - In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761,98,7.7,"Toki o kakeru shôjo - A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own.",301,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,102,8.1,"Paper Moon - During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",381,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,130,8.6,"Cidade de Deus - In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",135,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,130,8.1,Okuribito - A newly unemployed cellist takes a job preparing the dead for funerals.,542,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
720,135,7.7,Roma - A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,152,9.0,"The Dark Knight - When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",83,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,120,8.0,"Stalag 17 - When two escaping American World War II prisoners are killed, the German P.O.W. camp barracks black marketeer, J.J. Sefton, is suspected of being an informer.",49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,126,7.9,The Manchurian Candidate - A former prisoner of war is brainwashed as an unwitting assassin for an international Communist conspiracy.,238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,121,8.6,"Star Wars - Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.",158,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
498,127,7.9,"Life of Pi - A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",33,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,129,8.0,"The Grapes of Wrath - A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression.",237,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,201,8.9,The Lord of the Rings: The Return of the King - Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,383,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,106,7.7,Cape Fear - A lawyer's family is stalked by a man he once helped put in jail.,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
805,113,7.7,Being John Malkovich - A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,458,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281,185,8.1,Barry Lyndon - An Irish rogue wins the heart of a rich widow and assumes her dead husband's aristocratic position in 18th-century England.,463,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,130,8.6,It's a Wonderful Life - An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,140,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
421,118,8.0,"The Last Picture Show - In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
844,91,7.7,"Halloween - Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
627,121,7.8,Hot Fuzz - A skilled London police officer is transferred to a small town with a dark secret.,119,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,210,8.2,"Swades: We, the People - A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.",43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,95,7.6,"When Harry Met Sally... - Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.",413,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
519,102,7.9,Once Were Warriors - A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,287,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,124,7.6,"Match Point - At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.",532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
940,106,7.6,Finding Neverland - The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,304,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,94,7.8,"Loving Vincent - In a story depicted in oil painted animation, a young man comes to the last hometown of painter Vincent van Gogh (Robert Gulaczyk) to deliver the troubled artist's final letter and ends up investigating his final days there.",116,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,101,8.1,"Before Sunrise - A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297,89,8.1,"Jungfrukällan - An innocent yet pampered young virgin and her family's pregnant and jealous servant set out to deliver candles to church, but only one returns from events that transpire in the woods along the way.",190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,129,7.8,"The Game - After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.",100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
